number,course_id,cat_num,1s,2s,3s,4s,5s
SOCIOL 263,4712,82536,0,1,1,5,2
GREEK Aab,4979,714,0,0,0,3,5
PORTUG 144,4455,11776,0,0,1,2,4
PHYSICS 191r,4113,7711,0,0,0,2,2
ENGLISH 141,1529,8683,1,3,0,5,3
SLAVIC Db,4529,6907,0,0,0,2,1
WOMGEN 99b,4906,5847,0,1,1,1,0
VES 152r,5208,8012,0,0,1,1,1
CHNSE 106b,759,3600,0,0,0,1,10
PSY 2553r,4336,4679,0,0,0,1,1
GREEK K,4985,4171,0,0,0,1,2
ENGLISH 281,1550,80778,0,0,2,2,1
ESPP 90j,1571,9841,0,0,1,0,5
FRSEMR 30o,1821,1897,0,0,1,2,3
FRSEMR 21q,1770,8762,0,0,0,0,3
MUSIC 156,3638,3930,0,0,0,2,1
GREEK Bb,4983,3361,0,0,0,4,0
IMUNOL 202,3215,5674,0,1,4,1,0
MUSIC 91r,3619,1298,0,0,0,0,5
E-PSCI 269r,715,8157,0,0,0,3,1
PERSIAN A,3862,8143,1,0,0,6,0
NEUROBIO 204,3348,5603,0,0,3,7,7
EXPOS 20,1749,5518,26,55,135,198,164
LING 97r,2775,1791,0,1,2,1,0
ANTHRO 1600,149,8296,1,8,7,17,6
AFRAMER 10,1,802,0,2,6,19,28
PHYSICS 153,4108,264,0,0,0,9,8
KOREAN 120b,879,8590,0,0,1,3,3
ENGLISH 168d,1532,8250,1,0,14,29,25
HIST 1450,2429,49646,0,0,0,7,6
OEB 53,3928,3342,1,2,8,11,6
COMPSCI 124,1231,5207,0,2,6,7,6
PSY 2530r,4335,2364,0,0,0,0,4
ECON 1745,1001,5889,14,13,27,4,3
ITAL 40,4421,804,0,0,2,4,2
SOCIOL 24,4627,9417,0,0,2,6,1
BIOPHYS 101,327,6896,0,1,0,3,2
COMPSCI 161,1239,4347,0,0,0,1,11
PSY 985,4244,2343,3,4,3,4,0
PSY 2580r,4339,4262,0,1,0,0,4
ANTHRO 1165,137,9906,0,1,0,10,19
GOV 2218,2275,872,0,0,0,3,5
LATIN Bbm,5001,2096,0,1,0,2,1
CHEM 240,507,5215,0,1,3,2,1
ECON 2725,1078,1427,0,0,0,1,6
APPHY 298r,1164,7500,1,5,7,4,3
ECON 2450b,1061,6478,0,0,1,5,3
MUSIC 207rs,3670,8999,0,0,1,3,6
MUSIC 264r,3694,1939,0,0,1,2,3
SOCIOL 208,4694,6080,1,1,5,1,0
PHIL 129,4050,614,0,0,1,5,3
RELIGION 1802,5109,3830,0,1,0,1,2
VES 160,5215,6668,0,0,0,3,8
SOC-STD 98cl,4600,7389,0,0,1,2,2
PSY 1551,4272,2481,0,0,1,2,4
STAT 149,4839,6617,0,2,3,2,0
GERMAN 123,2102,4720,0,0,0,3,2
ENG-SCI 150,1337,8997,0,1,0,0,1
MOD-HEB 120b,3837,2563,0,0,0,3,7
ANTHRO 2650b,213,7971,0,0,0,6,1
CHNSLIT 247,805,8098,0,0,0,0,1
PSY 2445,4325,1835,0,0,0,3,7
CHNSE 150b,774,8111,0,0,3,1,4
ANTHRO 1045,124,8978,0,0,3,1,0
JAPAN 106c,845,7307,0,0,0,1,3
ANTHRO 1655,153,710,0,0,0,4,6
WOMGEN 97,4903,7217,0,0,2,2,3
ENGLISH Cpwr,1475,4606,0,0,0,1,6
PHIL 159,4061,5443,0,0,1,3,3
APPHY 217,1151,6965,0,1,0,2,5
VES 150br,5205,3934,0,0,2,1,1
SLAVIC Bab,4522,1657,0,0,0,1,1
ANTHRO 97x,112,400,0,0,1,2,1
ENG-SCI 241,1374,6711,0,0,0,1,4
ARABIC A,3738,5773,2,0,5,23,24
MUSIC Bhf,3610,3045,0,1,2,3,3
GOV 2001,2247,8941,0,1,2,6,12
VES 51a,5159,7526,0,0,0,1,1
COMPSCI 51,1225,3411,0,4,12,19,12
MCB 54,3530,801,0,12,43,66,24
MUSIC 3,3614,5805,0,0,0,3,2
MATH 25b,2842,1590,0,2,2,12,11
GOV 30,2151,263,1,6,16,13,2
FRSEMR 41u,5305,57831,0,0,0,2,4
MATH 55b,2844,3312,1,0,0,1,3
VES 40a,5153,2010,0,1,1,4,6
FRSEMR 44j,1873,7826,0,0,0,2,4
HAA 172w,2579,2227,0,0,0,8,46
ECON 1126,969,4076,9,6,3,1,2
VES 41a,5155,705,0,0,1,1,3
PSY 2570r,4338,4440,0,0,0,0,4
ECON 1030,960,4709,1,1,6,11,17
ECON 1545,995,5166,0,1,4,8,4
PHYSCI 3,4088,5262,3,18,42,16,7
ECON 1123,968,813,16,19,10,2,1
HEB 1312,2720,5008,0,0,0,0,9
ANTHRO 1795,170,7265,0,1,1,3,2
COMPSCI 181,1245,6454,0,6,6,8,2
PHYSICS 123,4098,864,0,0,1,2,5
SOCIOL 156,4667,8958,0,2,9,10,5
ENG-SCI 159,1341,3126,1,0,0,5,0
ENG-SCI 53,1324,3604,2,4,8,5,0
MUSIC 201b,3666,3995,0,0,0,3,12
ASTRON 201b,277,4206,3,7,4,0,0
ECON 2611,1071,2302,0,0,0,2,2
SOCIOL 202,4688,4117,0,0,1,2,5
ECON 2333,1046,6800,0,0,1,6,4
ANTHRO 1175,142,1022,0,0,1,2,1
VES 123r,5192,7463,0,0,0,0,9
PSY 1430,4261,8922,0,0,0,0,2
PSY 971,4235,3498,0,1,2,4,5
OEB 190,3967,3870,1,2,2,5,4
PHYSICS 143a,4104,1050,0,5,3,13,6
ENG-SCI 156,1340,6284,0,0,2,3,0
ECON 2010d,1014,2041,0,0,4,2,0
ENGLISH Ckr,1471,6781,0,0,0,2,3
VES 271,5243,159,0,0,1,7,7
APPHY 218,1152,9804,1,1,4,4,0
ASTRON 219,281,1858,0,1,1,5,2
PSY 2020ab,4301,7860,0,1,1,2,1
GOV 2710,2291,8310,0,0,0,4,2
ANTHRO 2020,187,3729,0,0,1,2,1
COMPLIT 257,563,7853,0,0,0,3,6
VES 167,5222,4902,0,0,0,0,5
ENG-SCI 201,1351,2362,0,2,2,4,1
JAPAN 140b,851,8551,0,0,0,2,4
BIOSTAT 245,416,3247,0,0,0,3,3
HAA 173m,2580,7574,0,0,0,2,5
JAPAN 150b,853,984,0,0,0,3,4
FRSEMR 48k,1888,4798,0,0,1,1,2
AFRAMER 118,43,7429,1,1,1,0,0
PHYSICS 253b,4125,5250,2,0,2,1,1
VIROLOGY 201,3471,1190,0,1,1,1,2
MUSIC 167r,3644,3806,0,0,0,4,4
LATIN Aab,4995,7111,0,0,0,3,2
SLAVIC Cr,4527,847,0,0,0,1,3
GERMAN A,2085,4294,0,3,5,6,13
ECON 1010b,955,2924,10,25,75,40,9
MATH 21b,2838,1771,2,8,35,31,7
STAT 100,4827,3808,10,51,72,42,5
MUSIC 180r,3646,2294,0,0,0,6,9
PHIL 8,4040,8947,0,1,6,8,26
MATH 1b,2833,1804,5,7,19,20,5
ECON 1420,982,8110,0,2,4,10,14
FRENCH 70a,4388,2865,0,0,1,7,4
MATH 99r,2847,6024,0,0,0,1,3
STAT 230,4850,5206,0,0,2,5,2
PHYSICS 251b,4123,2689,1,3,4,9,4
E-PSCI 232,700,5344,0,0,2,2,1
MUSIC 216r,3678,1802,0,0,0,3,2
APPHY 295a,1162,6937,0,4,4,5,0
MATH 113,2852,405,1,3,2,4,2
E-PSCI 133,674,7731,0,0,1,4,6
SWAHILI 101br,99,7746,0,0,1,2,5
STAT 170,4841,1202,0,3,2,4,3
PSY 1652r,4279,9913,0,0,0,1,4
FRSEMR 32v,1827,7011,0,0,2,1,2
ASTRON 193,275,4495,0,0,2,3,3
SOCIOL 224,4700,8202,0,0,1,4,3
ENG-SCI 259,1383,3671,0,0,1,1,1
CHNSHIS 232r,787,7542,0,1,2,0,2
JAPAN 210b,855,8918,0,0,0,1,1
ARABIC 130b,3742,2964,0,0,0,3,2
ENGLISH 90ga,1497,27098,0,1,2,5,0
ECON 2728,1081,8633,0,0,0,0,4
SLAVIC Aab,4519,4441,0,0,0,0,5
MUSIC 193rs,3660,5935,0,0,0,0,4
SLAVIC 171,4567,31395,0,1,1,6,0
PSY 2446r,4326,5628,0,0,1,1,3
SLAVIC 152,4560,8023,0,0,0,1,4
MOD-HEB B,3835,4810,0,1,0,3,10
STAT 111,4832,1836,0,3,5,9,10
MUSIC 1a,3611,8071,0,3,9,15,55
ESPP 10,1566,6383,0,2,7,9,5
CHNSE Bb,756,8714,1,2,5,14,26
MCB 141,3544,5205,0,2,3,7,9
FRENCH 97,4394,173,0,0,1,2,0
LATIN 120,5008,44031,0,0,2,5,4
MATH 137,2867,556,0,0,0,0,4
SPANSH 30,4478,479,0,0,1,13,22
MATH 21a,2837,6760,3,11,18,16,5
SOCIOL 10,4626,4814,0,1,2,8,8
GOV 1061,2204,5035,0,10,14,26,9
MATH 19b,2836,6144,3,1,4,1,2
AFRAMER 192x,79,8241,0,0,1,1,3
FRSEMR 25t,1804,24,0,0,2,2,2
PHYSICS 11b,4090,5472,18,28,15,12,8
COMPSCI 1,1221,6903,1,2,11,11,7
MCB 56,3531,5424,3,1,4,0,2
PORTUG Ba,4445,514,0,0,2,11,13
SPANSH 70c,4486,7713,0,0,1,4,7
CPB 91r,476,9168,0,0,0,0,4
SLAVIC 287,4586,8028,0,0,0,0,5
CHEM 165,501,667,0,1,2,0,0
APMTH 111,1121,7000,0,3,8,8,3
ASTRON 16,262,8813,0,3,3,2,3
JAPAN 130b,849,6904,0,0,0,2,7
SOCIOL 97,4633,5079,0,3,9,12,5
SOCIOL 172,4678,51199,1,5,8,7,10
MUSIC 214r,3676,7825,0,2,3,1,1
GOV 2158,2271,6448,0,0,2,8,2
BCMP 234,2948,9644,0,0,1,2,4
FOLKMYTH 97,1755,3789,0,0,1,1,1
PHYSICS 90r,4095,2460,0,0,0,1,7
OEB 191,3968,2314,0,0,1,2,4
OEB 52,3927,1343,2,0,2,3,8
PSY 1505,4267,3334,0,0,2,0,3
GREEK Ab,4980,457,0,0,1,2,2
LAT-STD 70,4437,3379,0,0,0,3,2
ARABIC 134,3747,4154,0,1,1,3,1
MATH 60r,2845,8500,0,0,0,2,3
OEB 123,3949,508,0,0,0,3,1
ECON 2010b,1012,8659,0,1,2,5,2
COMPSCI 248,1266,7191,0,1,1,0,0
PSY 1952,4299,6191,0,1,1,4,0
ECON 2390c,1050,388,0,1,0,1,1
ANTHRO 2645,211,9925,0,0,0,2,5
TURKISH 120b,3890,1394,0,0,0,4,2
RELIGION 1730,5105,4463,0,0,0,2,3
ECON 2052,1020,3690,0,0,1,0,2
GERMAN Dab,2090,1351,0,0,0,0,4
GOV 2782,2295,742,0,0,0,2,4
APMTH 91r,1114,7607,0,0,0,1,1
SLAVIC 195,4576,4701,0,0,1,1,5
AKKAD 120,3707,3724,0,0,0,0,6
SOCIOL 99,4648,6237,0,0,0,0,5
VES 50,5158,4907,0,0,1,0,5
CLASSIC 99,4972,2350,0,0,1,1,1
SWAHILI A,96,1878,0,0,1,1,3
CHNSE 140b,770,6844,0,0,3,13,8
SLAVIC 103,4543,8638,0,0,1,3,7
COMPLIT 261,565,6923,0,0,0,1,3
AFRAMER 90r,6,7010,0,1,3,8,15
JAPAN 120b,847,6433,3,1,3,7,6
ANTHRO 97z,113,5832,3,3,10,11,6
PSY 975,4236,9063,0,0,0,4,5
CHEM 40,482,8201,0,1,5,6,2
ENG-SCI 50,1322,4499,0,1,3,9,14
SOCIOL 107,4649,9124,1,0,5,4,2
SPANSH 71b,4488,6700,1,1,4,8,1
OEB 103,3937,8704,0,0,0,2,11
LATIN 112b,5007,7643,0,0,2,3,3
MCB 192,3564,2188,0,1,2,7,5
OEB 130,3951,4624,0,0,4,11,26
MATH 112,2851,1123,1,2,2,4,0
HEB 1310,2719,2265,1,1,5,12,22
ECON 1535,992,2557,0,0,0,2,0
ENGLISH Capr,1468,6523,0,0,0,1,3
PHIL 19,4041,20223,0,0,1,8,9
FRENCH 55,4382,7122,0,0,0,12,14
GOV 2009,2252,1080,0,0,0,1,10
CELLBIO 207,3011,2044,0,0,2,4,2
STAT 211,4844,1946,0,1,4,3,3
HIST 1877b,2450,3026,0,1,0,3,2
ANE 105,3718,711,0,1,2,1,1
ECON 1052,963,2634,0,0,5,14,9
RELIGION 97,5030,2313,0,1,1,4,3
MUSIC 4,3615,2239,0,0,3,1,3
ESPP 90c,1569,3792,0,0,1,1,2
GERMAN Bab,2087,8629,0,0,2,15,11
SPANSH 50,4480,6794,0,0,0,8,11
ENGLISH 91r,1519,1464,0,0,0,0,2
PHYSICS 136,4101,182,0,1,2,2,2
CELTIC 137,443,1300,0,0,0,7,4
PHYSICS 289r,4138,6400,0,0,1,1,2
ECON 2020b,1016,4058,0,0,1,1,5
HISTSCI 238,2685,9533,0,0,0,4,7
FRENCH Ax,4377,2763,0,0,4,4,2
PORTUG 260,4458,78405,0,0,1,1,4
STAT 140,4838,7112,0,0,5,2,0
ENG-SCI 242r,1375,5379,0,0,0,1,3
LING 117r,2792,8401,0,1,2,1,5
OEB 192,3969,5019,0,0,1,4,4
MEDLATIN 251,5016,11903,0,0,0,1,2
ECON 2058,1024,2872,0,0,0,2,1
KOREAN Bb,874,8718,0,0,0,1,6
ENGLISH 90hs,1500,8795,0,0,1,2,2
ENGLISH Ctr,1477,7175,0,0,0,1,6
OEB 234,3982,4637,0,0,0,1,5
LING 176,2807,4861,0,0,0,2,0
NEC 97r,3857,167,1,0,0,2,0
SLAVIC 112,4545,3290,0,0,0,2,6
HLTHPOL 2000,2309,4522,0,1,3,4,1
TURKISH A,3888,2527,0,1,0,2,2
SLAVIC B,4521,3262,0,0,1,2,4
MODGRK A,5017,8604,0,0,0,0,2
LIFESCI 1b,2767,2159,33,70,67,23,11
PSY 1201,4253,6717,1,3,4,10,16
GOV 1243,2219,1982,0,0,1,4,4
HAA 1,2543,3951,2,6,21,45,60
VES 72,5177,6997,4,3,6,18,9
HISTSCI 286,2701,767,0,0,0,0,3
JEWISHST 215,3833,28993,0,0,0,1,1
FRSEMR 44t,1875,2897,0,0,0,3,4
FRSEMR 31t,1826,1467,0,0,3,2,2
FRSEMR 26u,1812,9123,0,0,0,2,9
SPANSH 134,4498,7452,0,1,4,1,1
LPS A,540,3956,0,0,3,4,9
SOC-STD 98ji,4602,5977,1,0,0,1,0
ANTHRO 2688,217,1182,0,0,1,0,0
SOC-STD 98ax,4599,752,0,0,0,2,4
OEB 115,3943,9892,1,0,2,1,0
GOV 1087,2208,22391,2,1,11,15,6
FRSEMR 42v,1866,1757,0,1,1,1,4
FRSEMR 43z,1871,2880,0,0,1,2,8
SOCIOL 155,4666,8934,1,4,11,12,11
MUSIC 221r,3686,5926,0,0,0,2,2
MCB 206,3568,2303,0,0,1,1,2
CLAS-STDY 97b,4954,4090,0,0,0,4,5
HISTSCI 200,2677,11825,0,1,0,3,3
MUSIC 158r,3640,9813,0,0,1,1,1
UYGHUR A,916,8767,0,0,1,4,1
MBB 95,3525,4890,0,0,1,4,3
FRSEMR 49p,1891,4622,0,0,0,1,8
BIOSTAT 249,417,759,0,0,1,1,4
EASTD 98a,824,964,0,0,0,3,3
OEB 370,4028,3072,0,0,0,0,1
CHNSE 130xa,767,9097,0,0,2,5,9
PSY 18,4232,8560,14,20,29,21,5
STAT 220,4847,6270,3,1,3,0,2
PSY 2461r,4330,8042,0,0,0,1,1
ENGLISH Ctr,1477,7175,0,0,0,1,7
SLAVIC 155,4561,6850,0,0,0,1,4
GOV 1760,2239,2733,0,1,3,14,16
HAA 174s,2581,9158,0,0,1,5,16
COMPSCI 223,1258,4740,0,3,4,4,7
SPANSH 243,4507,3129,0,0,0,1,1
VES 180,5228,2874,0,1,2,4,2
PSY 2460,4329,4157,0,0,0,2,4
ENG-SCI 162,1342,4163,0,1,3,0,2
E-PSCI 181,685,5162,0,0,0,5,7
ENG-SCI 203,1354,6982,1,3,1,5,1
STAT 225,4849,6499,0,0,1,4,3
ANTHRO 1820,172,1267,0,1,1,5,3
OEB 155r,3958,2346,0,0,1,2,2
GOV 2791,2296,7696,0,0,0,0,6
KORLIT 212,904,5627,0,0,0,1,0
GOV 2131,2268,3337,0,0,0,1,2
ARABIC 245r,3758,4854,0,0,0,1,2
PATHOL 209,3452,5934,0,0,0,2,2
HISTSCI 106,2641,3958,0,0,0,2,2
GREEK 134,4992,5139,0,0,1,1,4
APMTH 120,1123,4378,0,1,0,2,1
APPHY 284,1157,2257,0,2,7,8,8
SPANSH 70a,4485,1587,0,1,1,1,2
PHYSICS 195,4114,2978,0,3,6,3,1
PHIL 120,4048,2512,1,2,0,2,2
RELIGION 1434,5068,5783,0,0,1,0,0
PSY 2170,4310,6883,0,0,0,0,1
E-PSCI 272r,717,1546,0,0,0,2,2
STAT 160,4840,2993,0,0,0,4,8
SOCIOL 275,4714,6899,0,0,0,2,2
MCB 142,3545,7948,0,0,1,3,5
AM-CIV 201,2540,6797,0,1,2,0,0
SCAND 160a,2137,1139,0,0,0,3,2
GOV 2755,2294,7392,0,1,2,2,5
PHYSICS 285b,4135,4195,0,0,0,3,3
MUSIC 219r,3683,2275,0,0,1,3,6
COMPSCI 283,1279,4475,0,1,0,3,10
RELIGION 11,5024,4811,4,6,10,9,8
COMPSCI 220r,1255,1637,0,0,0,6,11
ANTHRO 2840,236,3560,0,0,0,5,4
GOV 2148,2270,4675,0,0,1,2,2
ECON 1340,972,4025,1,0,8,14,16
GOV 1203,2218,7078,0,0,0,10,8
COMPSCI 182,1246,134,0,1,0,10,5
PSY 1501,4264,823,0,1,1,5,8
PSY 1304,4255,2419,0,0,0,2,1
GOV 1740,2237,7406,0,8,14,43,23
HIST 1964,2459,7774,0,0,0,2,8
ECON 2149,1040,7236,0,0,0,1,3
CELTIC 138,444,6480,0,0,0,3,4
ASTRON 218,280,2883,0,0,0,2,1
COMPSCI 187,1248,249,0,0,0,6,3
ANTHRO 1210,144,1793,0,0,1,5,3
ROM-STD 79,4462,8713,0,0,3,1,3
PSY 3800,4368,607,0,0,1,2,1
ENGLISH 157,1530,4786,0,1,4,10,51
JAPNHIST 260r,863,4539,0,0,1,3,1
CHNSHIS 113,780,8264,0,0,1,1,5
ANTHRO 1130,132,1634,0,2,4,7,14
BIOPHYS 170,328,3598,0,0,2,0,0
SPANSH 201,4505,5610,0,0,1,1,5
FOLKMYTH 98a,1756,5039,0,0,0,1,2
COMPSCI 244r,1263,3018,0,0,1,0,1
PSY 950,4234,5195,0,0,0,8,5
E-PSCI 208,697,6561,0,0,1,2,4
MCB 122,3541,4353,0,2,2,3,0
GOV 1008,2197,9732,0,1,2,8,2
OEB 212r,3973,2176,0,0,1,0,2
APMTH 205,1128,1370,1,1,3,8,8
LING 205r,2811,776,0,0,1,1,0
MCB 129,3542,8956,0,2,0,3,4
MCB 176,3559,3186,0,2,6,17,9
LATIN 112a,5006,7099,0,0,0,5,4
CHEM 163,500,3635,0,0,3,4,5
HEB 1463,2742,3359,0,0,0,1,7
MUSIC 218r,3681,774,1,1,3,4,0
ECON 2142,1037,4414,0,0,1,2,0
BIOSTAT 235,413,7549,2,1,2,1,1
PSY 2500,4334,5094,0,0,0,2,0
MATH 155r,2874,6612,0,0,0,0,5
ECON 2140,1036,7210,0,0,4,7,9
GREEK 112a,4988,3052,0,0,0,3,4
OEB 59,3933,5281,1,0,2,5,12
OEB 114,3942,4953,0,0,0,5,14
VES 166,5221,5873,0,0,0,0,5
VES 107,5189,7883,0,1,2,1,10
MATH 124,2861,2398,0,0,0,6,3
E-PSCI 200,690,2675,0,0,2,1,3
GREEK 110r,4987,6229,0,0,0,2,1
IMUNOL 201,3214,8337,0,1,1,10,4
JAPAN 140a,850,3688,0,0,1,10,6
JAPAN 130a,848,4855,0,1,0,4,7
RELIGION 2001,5114,644,0,0,0,1,0
WOMGEN 99a,4905,6763,0,0,2,2,0
PSY 2010,4300,6515,0,0,0,2,1
PHYSICS 11a,4089,3131,4,19,32,11,0
PHYSICS 16,4094,2019,0,2,2,5,27
PHYSICS 95,4097,2806,0,0,2,3,5
PHYSICS 151,4107,2068,0,0,1,1,5
PHYSICS 143b,4105,253,0,0,6,1,0
PHYSICS 251a,4122,2191,0,2,9,11,10
ARABIC 131a,3743,739,0,3,3,8,1
ARABIC 130a,3741,4591,0,0,1,0,3
ARABIC 241ar,3754,3309,0,2,1,1,6
MOD-HEB 120a,3836,1711,0,0,0,1,2
HEBREW 200r,3793,3265,0,0,1,2,0
NEUROBIO 200,3347,6062,0,1,0,3,4
NEUROBIO 220,3351,2141,0,0,0,2,3
MATH 19a,2835,1256,3,11,20,22,3
MATH 25a,2841,1525,0,1,2,8,21
MATH 55a,2843,4068,0,0,0,0,6
MATH 122,2859,7855,9,6,10,7,1
MATH 212a,2876,5446,0,0,1,3,2
MATH 213a,2878,1621,0,0,0,1,8
HIST 97,2387,4469,0,1,2,5,6
GOV 20,2150,6166,1,2,21,93,72
GOV 2005,2249,1719,2,2,5,2,1
GOV 1060,2203,4978,1,0,6,12,11
EXPOS 10,1597,6344,0,0,4,18,45
APMTH 101,1116,3350,1,0,5,9,7
ENG-SCI 125,1333,7274,0,0,0,1,3
ENG-SCI 154,1339,6319,2,2,2,2,2
ENG-SCI 181,1348,3889,2,3,4,1,0
ENG-SCI 202,1353,5080,1,3,0,7,1
ENG-SCI 220,1360,2759,0,0,1,2,11
ECON 975,933,3281,0,0,2,6,1
ECON 1011a,956,7230,27,25,20,14,5
ECON 2020a,1015,339,0,1,5,10,7
ECON 2010a,1011,8656,1,4,10,2,1
ECON 2060,1026,1404,1,0,4,7,5
ECON 2110,1034,7213,0,0,2,2,8
ECON 1723,1000,1917,1,0,12,31,27
ECON 2450a,1060,1339,0,0,0,2,5
ECON 2530a,1066,4537,0,0,0,3,5
ECON 2610,1070,3766,0,0,4,3,1
ECON 2810a,1083,4862,0,0,0,6,5
CHNSE Ba,755,4375,0,0,1,15,38
CHNSE Bx,757,7066,0,0,2,9,15
CHNSE 120a,762,4283,0,1,1,6,15
CHNSE 130a,765,6724,1,2,4,10,11
CHNSE 107a,760,3343,0,0,1,4,4
CHNSE 106a,758,1185,0,0,1,3,8
CHNSE 142a,771,3900,0,1,1,3,1
JAPAN Ba,841,2014,0,0,0,5,40
JAPAN 120a,846,8152,0,0,1,4,10
JAPAN 106a,843,1492,1,0,0,2,1
JAPAN 150a,852,4693,0,0,1,1,4
KOREAN 130a,880,2071,0,0,2,3,5
KOREAN Ba,873,8739,0,0,1,1,7
KOREAN 120a,878,5884,0,0,1,4,0
KOREAN 140a,882,5723,0,0,0,3,0
GENETIC 201,3098,4225,0,3,4,9,16
COMPSCI 50,1224,4949,3,4,16,36,133
COMPSCI 121,1230,669,5,6,7,6,4
COMPSCI 141,1232,4357,0,0,1,5,2
COMPSCI 175,1243,3771,1,2,2,2,0
GREEK Aa,4978,129,0,1,1,1,3
GREEK Ba,4982,4696,0,1,0,1,1
LATIN Aa,4994,4759,1,0,10,5,11
CLASSIC 350,4976,4026,0,0,0,1,0
CHEM 17,478,5085,8,20,39,61,33
CHEM 30,481,6587,0,0,1,10,34
CHEM 160,498,3420,1,2,8,9,6
CHEM 242,508,2971,0,2,2,1,1
VES 153ar,5209,5211,0,0,0,0,6
MCB 52,3529,1938,2,6,20,36,20
MCB 169,3557,2518,0,0,8,12,30
OEB 57,3932,2539,2,9,22,22,19
APMTH 21a,1111,6395,1,1,7,7,3
APMTH 201,1126,3241,0,0,1,7,2
ANTHRO 2650a,212,1752,0,0,0,2,7
BCMP 200,2942,5591,0,3,14,17,6
ENGLISH 90lv,1505,3200,0,0,1,5,9
PHIL 3,4038,1996,0,0,6,8,11
SPANSH Ax,4476,5318,0,0,0,1,5
PORTUG Ac,4443,430,0,1,2,10,27
SLAVIC Da,4528,8158,0,0,0,3,4
SLAVIC 113,4546,955,0,0,0,0,7
SOCIOL 204,4691,6189,0,1,0,0,0
SOCIOL 128,4653,5979,0,1,1,15,9
STAT 210,4843,2487,0,0,2,6,2
STAT 110,4831,147,0,2,8,30,41
VES 150ar,5204,4692,0,0,1,1,4
PHYSICS 253a,4124,8050,2,3,1,2,1
PHYSICS 210,4115,4840,0,1,1,4,2
MATH 23a,2839,2486,8,11,25,21,8
MCB 186,3562,2854,0,0,1,2,4
JAPAN 210a,854,9182,0,0,0,1,4
OEB 251,3984,2075,0,0,0,2,13
CHNSE 140a,769,1945,0,1,2,13,16
SOCIOL 296a,4715,67293,0,0,2,4,0
SOCIOL 307,4722,137,0,0,0,2,2
BCMP 230,2947,1295,0,0,0,0,1
MCB 115,3538,8703,0,0,1,6,6
SOCIOL 209,4695,1198,0,0,0,2,1
ASTRON 150,271,8993,0,0,1,3,3
APPHY 282,1156,5737,0,1,1,2,4
LATIN H,5002,3814,0,0,2,4,1
PHYSICS 232,4119,4885,1,4,11,18,9
FRSEMR 44g,1872,1032,3,4,2,0,0
FRSEMR 21s,1771,2067,0,0,0,6,1
AFRAMER 301,86,3120,0,1,1,2,1
VIROLOGY 200,3470,6075,0,0,3,1,1
OEB 139,3953,8562,0,0,1,0,14
GOV 1100,2211,7687,0,0,3,13,1
GERMAN 65,2094,2678,0,0,0,5,4
MATH 152,2871,8389,0,1,4,8,6
MCB 111,3537,6444,0,2,1,2,3
ENG-SCI 51,1323,322,0,0,3,8,1
ASTRON 2,261,2179,0,0,0,0,4
ENG-SCI 272,1392,5157,0,0,0,3,3
MCB 156,3555,8543,0,1,7,7,2
ENGLISH 350,5294,8208,0,0,1,2,1
SOCIOL 255,4711,3839,0,0,0,2,8
AFRAMER 20,5,2048,0,2,7,4,17
ENG-SCI 139,1336,994,1,0,3,2,3
ENG-SCI 239,1372,8303,0,0,0,7,5
COMPSCI 153,1238,2842,0,1,3,4,5
MATH 121,2858,7009,1,1,5,3,0
GOV 2105,2265,154,0,1,3,2,1
MATH 131,2864,2381,3,1,9,7,10
PSY 1900,4293,4016,2,13,27,8,6
FRSEMR 33x,1830,6673,0,1,0,1,8
ANTHRO 1610,150,2622,0,0,3,5,3
FRSEMR 24n,1790,6367,0,0,2,3,6
KORHIST 253r,896,365,0,0,0,1,3
CHNSE 150a,773,5621,0,0,5,4,5
BIOSTAT 230,409,6183,0,0,2,8,1
BIOSTAT 232,411,131,0,1,4,5,1
BIOSTAT 244,415,2140,0,0,3,2,2
ENG-SCI 275,1395,9815,0,0,0,2,3
ECON 1542,994,2613,0,1,6,5,2
SOCIOL 203a,4689,3315,0,0,1,4,2
HEB 1330,2723,4332,0,1,3,9,4
ECON 2723,1077,2847,0,1,0,3,10
FRSEMR 21o,1768,7584,0,0,1,0,6
FRENCH 70b,4389,6720,0,2,6,7,1
MATH 101,2848,8066,3,0,4,3,10
STAT 139,4837,1450,0,0,1,5,3
ENG-SCI 190,1350,6973,0,2,3,4,0
ECON 2010c,1013,4431,0,1,3,8,4
ANTHRO 1010,120,8727,0,2,4,9,3
GOV 2000,2246,2281,4,5,9,10,3
FRSEMR 24e,1787,3573,1,1,2,3,3
ARABIC 133,3746,4747,0,1,2,3,4
PHIL 147,4055,8887,0,1,3,7,6
FRSEMR 25g,1795,8075,0,2,1,3,4
FRSEMR 25p,1801,1838,1,0,1,3,3
ANTHRO 1850,175,1686,0,1,1,5,4
FRSEMR 25z,1807,1691,0,0,1,3,2
STAT 135,4836,3451,0,0,2,8,8
FRSEMR 25k,1798,3913,0,0,3,3,7
APPHY 225,1153,5298,0,0,1,8,5
ENG-SCI 207,1355,5993,0,0,0,2,5
STAT 131,4835,8291,0,0,5,4,3
PSY 2670a,4347,1193,0,0,1,1,5
ESPP 78,1567,3613,1,6,12,6,5
GREEK H,4984,6323,0,0,0,2,0
SOC-STD 98fu,4601,7432,0,0,0,1,8
ECON 1530,990,2269,8,7,9,2,1
MUSIC 207r,3669,2149,0,0,0,1,3
